OBJECTID,Nature_Of_,Premise_Ty,Organizati,Building_N,Street_Typ,Street_Nam,Landmark,Locality,City,Post_Offic,District,Sub_Distri,State,Postman_Be,Pincode,SymbolID,lat,long
0,URBAN,SHOP,,,,,JANTA CYCLE WORKS,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,15000,380016,,0.0,0.0
0,URBAN,HOSPITAL,,,,,DHANVANTARI HOSPITAL,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,15000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,JANTA CHVANA MART,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,15000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,PARAS PASTI BHANDAR,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,15000,380016,,0.0,0.0
0,URBAN,SCHOOL,,,,,BAL BHARATI SCHOOL,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,15000,380016,,0.0,0.0
0,URBAN,CHRUCH,,,,,JULILI CHRUCH,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,15000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,ASARVA ESTATE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,15000,380016,,0.0,0.0
0,URBAN,MILL,,,,,PUNCHING STATION,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,15000,380016,,0.0,0.0
0,URBAN,SHOP,,SHOPPING CENTRE,,,MANOJ BANK,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,15000,380016,,0.0,0.0
0,URBAN,SHOP,,SHOPPING CENTRE,,,MANOJ PAN CENTRE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,15000,380016,,0.0,0.0
0,URBAN,SHOP,,SHOPPING CENTRE,,,RAMAPIR CYCLE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,15000,380016,,0.0,0.0
0,URBAN,CLINIC,,SHOPPING CENTRE,,,AYURVEDIC CLINIC,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,15000,380016,,0.0,0.0
0,URBAN,OFFICE,,,,,"RAIN BASERA, MUNICIPAL OFFICE",ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,15000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,ANMOL ESTATE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,15000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,SARVODAYA ESTATE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,15000,380016,,0.0,0.0
0,URBAN,MILL,,,,,R D PATEL & CO.,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,15000,380016,,0.0,0.0
0,URBAN,MARKET,,,,,MACHHI MARKET,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,15000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,RAJESH HARDWARE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,MAHESHBHAI SHAH NI DUKAN,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,CHIRAG FOOTWARE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,NEW INDIA HAIR CUTTING SALOON,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,PHOTO FRAME,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,SONI CHAGANLAL NI DUKAN,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,OFFICE,,,,,NEELKANTH MAHADEV SVATNATRA AKHADA SUNSKRIT PATHSHALA,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,CLINIC,,,,,DR. PRAKASH DOSHI,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,MAHADEV MEDICAL,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,ANUPAM STORE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,CHOKSI SHAMLDAS RAMDAS NI SHOP,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,UMIYA STORE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,GURUKRUPA VASAN BHANDAR,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,SWAMINARAYAN PROVISION STORE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,RAVINDRA PROVISION STORE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,JANAN ELECTRIC STORE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,ARTI ELECTRIC STORE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,SHREEJI PARLOUR,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,SHREEJI LUBRICS,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,GAYATRI STORE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,RAJ PHARMA,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,DEEPKALA STORE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,CLINIC,,,,,DR. VIJAY BHAVSAR,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,SHAH TRADERS,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,SURAJMAL GULABCHAND SHAH NI SHOP,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,DELITE PRINTRES,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,SHOP OF FLOWER,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,HARIHAR GARMENT,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,BHARATI ELECTRICAL STORE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,JAIN PASTI BHANDAR,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,JAIN THAVARCHAND KASTURCHAND NI SHOP,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,VISHAL JEWELLERS,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,MANUBHAI TULSI DAS NI PEDHI,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,RAJUBHAI NI CHALI,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,RAMNIKLAL BHEMCHAND NI PEDHI,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,BHAKTI KIRANA STORE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,SHREE PARLOUR,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,HOSPITAL,,,,,DR. K K SHAH,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,HOSPITAL,,,,,DR PIYUSH K SHAH,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,HOSPITAL,,,,,DR. SUNIL K SHAH,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,LABORATORY,,,,,UMIYA PATHOLOGY LABORATORY,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SCHOOL,,,,,"HINDI SHALA NO.17,18,9",ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,MANOJ MEDICAL,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,SHIVBHAKTI CHAVAN STORE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,SHRIJI LABORATORY,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,POST OFFICE,,,,,ASARVA CHAKLA PO,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,LALIT TRADERS,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,RAJUBHAI JAIN KIRANA STORE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,DINESH ICE CREAM,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,GIRISH CHAVAN STORE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,ASHOK ELECTRICAL STORE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,OFFICE,,,,,OFFICE OF MANTRI & MAMALATDAR,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,HOSPITAL,,,,,SARKARI HOSPITAL,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,HOSPITAL,,,,,AYURVEDIC HOSPITAL,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,OFFICE,,,,,OFFICE OF DEATH & BIRTH REGISTRATION,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SCHOOL,,,,,JUNA ASRAVA MUNIC SECONDARY SCHOOL,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,NILESH TRADERS,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,OFFICE,,,,,RAILWAY GUARD,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,OFFICE,,,,,RAILWAY STORE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,HOSPITAL,,,,,D/1 HOSPITAL,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,MILL,,,,,MAFATLAL MILL,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,SCHOOL,,,,,GANDHI VIDYALAYA,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,16000,380016,,0.0,0.0
0,URBAN,HOUSE,,,,,DURGA BUILDING,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,CHALI,,,,,BHOGILAL NI CHALI,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,SHYAM MEDICAL,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,HOTEL,,,,,GOPI HOTEL,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,CLASSES,,,,,COMPUTER CLASSES,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,R. G. TAILORS,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,BHARAT BIO ENGINEER,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,HARDIK MEDICAL STORE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,RADHESHYAM MEDICAL STORE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,GUEST HOUSE,,,,,GANGOTRI GUEST HOUSE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,DIPTI MEDICAL & BOOK HOUSE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,BHARAT GENERAL STORES,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,GEETA JUICE CENTRE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,RANGOLI PAN PARLOUR,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,ZEROX & STATIONARY & S.T.D.,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,MARUTI GENERAL STORES,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,SUDRASHAN X-RAY,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,HOSPITAL,,,,,ANAND SURGICAL HOSPITAL,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,HOSPITAL,,,,,JIVAN SURGICAL HEART,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,HOSPITAL,,,,,SANJIVANI HOSPITAL,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,HOSPITAL,,,,,NIDHI DENTAL HOSPITAL,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,HOSPITAL,,,,,BHARAT PATHOLOGY LABORATORY,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,EKTA SOUND,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,SHIVSHAKTI ALLUMINIUM,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,GEETA NAVI CHALI,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,VARSH ELECTRINICS,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,LEZ & CO.,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,LEZ LADIES TAILOR,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,VIRAS TAILORS,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,JAHANGIRPURA COTTON WORKS,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,SUNCITY LAZOR CINEMA & CLUB,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,HITESH JEWELLERS,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,DELITE MENS WEAR,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,KISHAN ELECTRICALS,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,AMBIKA GUSET HOUSE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,PATEL BAKERY HOUSE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SCHOOL,,,,,FORUM PRIMARY SCHOOL,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,MUALIK TOUR 7 TRAVELS,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,SACHIN MOTORS,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,PUNAM VASAN BHANDAR,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,SHARE BAZRA NI DUKAN,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,GARAGGE NI DUKAN,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,ZEROX,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,MANUSINGH N CHAVDA PAN PARLOUR,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,LABORATORY,,,,,DR. PARAMAR SINGH LABORATORY,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,JAI SHREE AMBE MARLBAR,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,UMIYA SADI CENTRE,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,RAMDEV EMPORIUM,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,VASAN BHANDAR,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,DIPAK TEA DEPO,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,KRISHNA DUGDHALAYA,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,KESHAV DAIRY,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,UMA RESIDENCIES,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,THAKAR TRADERS,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,KHODIYAR SELECTION,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,JANTA BAZARA,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,BANK,,,,,AHMEDABAD CO. OP. BANK,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,JANTA VASTRALAYA,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,CLINIC,,,,,GAYATRI MATERNITY HOME,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,MADHUSUPER MARKET,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
0,URBAN,SHOP,,,,,LAL KRUPA PRIVISON STORES,ASARVA,AHMEDABAD,CIVIL HOSPITAL POST OFFICE,AHMEDABAD,,GUJARAT,17000,380016,,0.0,0.0
